path,label,status,issues,duplicate_of
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_508 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_508.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_509 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_509.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_510 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_510.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_511 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_511.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_512 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_512.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_513 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_513.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_514 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_514.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_515 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_515.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_516 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_516.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_517 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_517.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_518 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_518.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_519 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_519.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_520 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_520.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_521 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_521.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_522 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_522.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_523 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_523.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_524 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_524.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_525.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_526 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_526.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_527 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_527.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_528 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_528.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_529.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_530 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_530.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_531 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_531.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_532 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_532.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_533.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_534 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_534.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_535 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_535.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_536 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_536.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_537 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_537.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_538 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_538.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_539 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_539.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_540 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_540.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_541 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_541.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_542.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_543.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_544 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_544.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_545 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_545.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_546 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_546.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_547 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_547.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_548.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_549 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_549.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_550 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_550.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_551.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_552.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_553 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_553.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_554 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_554.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_555 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_555.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_556.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_557 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_557.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_558 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_558.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_559 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_559.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_560 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_560.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_561 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_561.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_562 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_562.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_563 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_563.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_564 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_564.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_565 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_565.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_566.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_567 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_567.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_568.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_569 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_569.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_570 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_570.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_571.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_572 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_572.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_573 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_573.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_574.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_575 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_575.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_576 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_576.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_577 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_577.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_578 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_578.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_579 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_579.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_580 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_580.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_581.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_582 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_582.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_583 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_583.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_600 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_600.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_601 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_601.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_602.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_603.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_604.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_605.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_606 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_606.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_607 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_607.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_608 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_608.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_609 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_609.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_610 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_610.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_611 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_611.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_612 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_612.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_613 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_613.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_614 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_614.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_615 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_615.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_616 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_616.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_617 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_617.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_618 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_618.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_619 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_619.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_620 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_621 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_621.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_622 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_622.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_623 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_623.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_624 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_624.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_625 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_625.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_626 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_626.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_627 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_627.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_628 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_628.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_629 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_629.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_630 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_630.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_631 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_631.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_632.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_633 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_633.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_634 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_634.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_635 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_635.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_636 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_636.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_637 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_637.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_638.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_639 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_639.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_640 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_640.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_641 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_641.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_642 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_642.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_643 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_643.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_644 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_644.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_645 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_645.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_646 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_646.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_647.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_656 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_656.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_657 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_657.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_658 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_658.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_659 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_659.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_660 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_660.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_661 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_661.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_662 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_662.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_663 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_663.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_664 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_664.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_665 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_665.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_666 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_666.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_667 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_667.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_668 (2).jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_668.jpg,Phoma,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Phoma/aug_0_669 (2).jpg,Phoma,excluded_pattern,,
